public,tblPlantProdHeader,PrimaryKey,text,,1073741824
public,tblPlantProdHeader,DateLoadedInDB,timestamp without time zone,,
public,tblPlantProdHeader,DBKey,text,,1073741824
public,tblPlantProdHeader,plotVisitKey,text,,1073741824
public,tblPlantProdHeader,rid,integer,,
public,tblPlotHistory,PlotKey,character varying,20,80
public,tblPlotHistory,RecKey,character varying,20,80
public,tblPlotHistory,RecType,character varying,1,4
public,tblPlotHistory,DateRecorded,timestamp without time zone,,
public,tblPlotHistory,DateModified,timestamp without time zone,,
public,tblPlotHistory,PlotCustom1Data,character varying,255,1020
public,tblPlotHistory,PlotCustom2Data,character varying,255,1020
public,tblPlotHistory,PlotCustom3Data,character varying,255,1020
public,tblPlotHistory,PlotCustom4Data,character varying,255,1020
public,tblPlotHistory,ESD_PctGrassCover,real,,
public,tblPlotHistory,ESD_ResourceRetentionClass,real,,
public,tblPlotHistory,ESD_bareGapPatchSize,character varying,255,1020
public,tblPlotHistory,ESD_grassPatchSize,character varying,255,1020
public,tblPlotHistory,ESD_SoilRedistributionClass,character varying,5,20
public,tblPlotHistory,ESD_ResourceRetentionNotes,character varying,255,1020
public,tblPlotHistory,ESD_Pedoderm_Class,character varying,8,32
public,tblPlotHistory,ESD_PedodermMod,character varying,8,32
public,tblPlotHistory,ESD_SurfaceNotes,character varying,255,1020
public,tblPlotHistory,ESD_Compaction,real,,
public,tblPlotHistory,ESD_SubsurfaceNotes,character varying,50,200
public,tblPlotHistory,ESD_StateWithinEcologicalSite,character varying,100,400
public,tblPlotHistory,ESD_CommunityWithinState,character varying,50,200
public,tblPlotHistory,ESD_CommunityDescription,character varying,255,1020
public,tblPlotHistory,ESD_Root_density,character varying,50,200
public,tblPlotHistory,ESD_Root_Depth,integer,,
public,tblPlotHistory,ESD_Root_Notes,character varying,250,1000
public,tblPlotHistory,Observers,character varying,255,1020
public,tblPlotHistory,Methods,character varying,255,1020
public,tblPlotHistory,DataEntry,character varying,255,1020
public,tblPlotHistory,DataEntryDate,timestamp without time zone,,
public,tblPlotHistory,ErrorCheck,character varying,255,1020
public,tblPlotHistory,ErrorCheckDate,timestamp without time zone,,
public,tblPlotHistory,RecentWeatherPast12,character varying,10,40
public,tblPlotHistory,RecentWeatherPrevious12,character varying,10,40
public,tblPlotHistory,PrecipUOM,character varying,2,8
public,tblPlotHistory,PrecipPast12,character varying,4,16
public,tblPlotHistory,PrecipPrevious12,character varying,4,16
public,tblPlotHistory,DataSource,character varying,255,1020
public,tblPlotHistory,Photo1Num,character varying,10,40
public,tblPlotHistory,Photo2Num,character varying,10,40
public,tblPlotHistory,Photo3Num,character varying,10,40
public,tblPlotHistory,Photo4Num,character varying,10,40
public,tblPlotHistory,Photo5Num,character varying,10,40
public,tblPlotHistory,Photo6Num,character varying,10,40
public,tblPlotHistory,Photo1Desc,character varying,50,200
public,tblPlotHistory,Photo2Desc,character varying,50,200
public,tblPlotHistory,Photo3Desc,character varying,50,200
public,tblPlotHistory,Photo4Desc,character varying,50,200
public,tblPlotHistory,Photo5Desc,character varying,50,200
public,tblPlotHistory,Photo6Desc,character varying,50,200
public,tblPlotHistory,Rills,character varying,1,4
public,tblPlotHistory,Gullies,character varying,1,4
public,tblPlotHistory,Pedestals,character varying,1,4
public,tblPlotHistory,Deposition,character varying,1,4
public,tblPlotHistory,WaterFlow,character varying,1,4
public,tblPlotHistory,SheetErosion,character varying,1,4
public,tblPlotHistory,Other,character varying,1,4
public,tblPlotHistory,MgtHistory,character varying,255,1020
public,tblPlotHistory,Wildlife,character varying,255,1020
public,tblPlotHistory,Livestock,character varying,255,1020
public,tblPlotHistory,OffSite,character varying,255,1020
public,tblPlotHistory,Disturbances,character varying,255,1020
public,tblPlotHistory,DateLoadedInDB,timestamp without time zone,,
public,tblPlotHistory,DBKey,text,,1073741824
public,tblPlotHistory,rid,integer,,
public,tblPlotNotes,CommentID,character varying,50,200
public,tblPlotNotes,PlotKey,character varying,50,200
public,tblPlotNotes,NoteDate,timestamp without time zone,,
public,tblPlotNotes,Recorder,character varying,50,200
public,tblPlotNotes,Note,text,,1073741824
public,tblPlotNotes,DateLoadedInDB,timestamp without time zone,,
public,tblPlotNotes,DBKey,text,,1073741824
public,tblPlotNotes,rid,integer,,
public,tblPlots,SiteKey,character varying,20,80
public,tblPlots,PlotKey,character varying,20,80
public,tblPlots,DateModified,timestamp without time zone,,
public,tblPlots,PlotID,character varying,30,120
public,tblPlots,genericPlot,boolean,,
public,tblPlots,EstablishDate,timestamp without time zone,,
public,tblPlots,State,character varying,5,20
public,tblPlots,County,character varying,50,200
public,tblPlots,Directions,text,,1073741824
public,tblPlots,AvgPrecip,real,,
public,tblPlots,AvgPrecipUOM,character varying,5,20
public,tblPlots,EcolSite,character varying,50,200
public,tblPlots,EcolSiteMLRA,text,,1073741824
public,tblPlots,EcolSiteSubMLRA,text,,1073741824
public,tblPlots,EcolSiteNum,text,,1073741824
public,tblPlots,EcolSiteState,character varying,5,20
public,tblPlots,Soil,character varying,50,200
public,tblPlots,ParentMaterial,character varying,50,200
public,tblPlots,Slope,real,,
public,tblPlots,Aspect,character varying,5,20
public,tblPlots,ESD_SlopeShape,character varying,50,200
public,tblPlots,LandscapeType,character varying,50,200
public,tblPlots,LandscapeTypeSecondary,character varying,50,200
public,tblPlots,MgtUnit,character varying,50,200
public,tblPlots,GPSCoordSys,character varying,50,200
public,tblPlots,Datum,character varying,10,40
public,tblPlots,Zone,character varying,5,20
public,tblPlots,Easting,real,,
public,tblPlots,Northing,numeric,,
public,tblPlots,Elevation,real,,
public,tblPlots,ElevationType,real,,
public,tblPlots,RecentWeatherPast12,character varying,10,40
public,tblPlots,RecentWeatherPrevious12,character varying,10,40
public,tblPlots,DisturbWildfire,boolean,,
public,tblPlots,DisturbRodents,boolean,,
public,tblPlots,DisturbMammals,boolean,,
public,tblPlots,DisturbWater,boolean,,
public,tblPlots,DisturbWind,boolean,,
public,tblPlots,DisturbWaterSoilDep,boolean,,
public,tblPlots,DisturbWindSoilDep,boolean,,
public,tblPlots,DisturbUndgroundUtils,boolean,,
public,tblPlots,DisturbOverhdTransLines,boolean,,
public,tblPlots,DisturbOther,boolean,,
public,tblPlots,DisturbOtherDesc,character varying,50,200
public,tblPlots,WildlifeUse,character varying,250,1000
public,tblPlots,MgtHistory,character varying,255,1020
public,tblPlots,OffsiteInfluences,character varying,255,1020
public,tblPlots,Comments,character varying,255,1020
public,tblPlots,SpeciesList,text,,1073741824
public,tblPlots,DensityList,text,,1073741824
public,tblPlots,MapUnitComponent,character varying,255,1020
public,tblPlots,SoilPhase,text,,1073741824
public,tblPlots,Unused3,text,,1073741824
public,tblPlots,Unused4,text,,1073741824
public,tblPlots,ESD_MLRA,character varying,50,200
public,tblPlots,ESD_CRA,character varying,15,60
public,tblPlots,Unused5,text,,1073741824
public,tblPlots,ESD_Region,character varying,50,200
public,tblPlots,ESD_Investigators,character varying,255,1020
public,tblPlots,ESD_Bedrock,character varying,50,200
public,tblPlots,Unused6,text,,1073741824
public,tblPlots,ESD_MajorLandform,character varying,255,1020
public,tblPlots,ESD_ComponentLandform,character varying,50,200
public,tblPlots,HillslopeType,character varying,50,200
public,tblPlots,ESD_GeomorphicComp,character varying,8,32
public,tblPlots,ESD_RunIn_RunOff,character varying,50,200
public,tblPlots,ESD_SlopeComplexity,character varying,255,1020
public,tblPlots,Unused7,text,,1073741824
public,tblPlots,Unused8,text,,1073741824
public,tblPlots,Unused9,text,,1073741824
public,tblPlots,Unused10,text,,1073741824
public,tblPlots,Unused11,text,,1073741824
public,tblPlots,ESD_LitterClass,character varying,50,200
public,tblPlots,ESD_BiologicalCrustClass,character varying,50,200
public,tblPlots,Unused12,text,,1073741824
public,tblPlots,Unused13,text,,1073741824
public,tblPlots,Unused14,text,,1073741824
public,tblPlots,Unused15,text,,1073741824
public,tblPlots,Unused16,text,,1073741824
public,tblPlots,Unused17,text,,1073741824
public,tblPlots,Unused18,text,,1073741824
public,tblPlots,Unused19,text,,1073741824
public,tblPlots,Unused20,text,,1073741824
public,tblPlots,ESD_Series,character varying,50,200
public,tblPlots,ESD_ParticleSizeClass,character varying,50,200
public,tblPlots,ESD_Mineralogy,character varying,50,200
public,tblPlots,ESD_SoilTempRegime,character varying,50,200
public,tblPlots,ESD_DepthClass,character varying,50,200
public,tblPlots,ESD_Subgroup,character varying,50,200
public,tblPlots,ESD_Greatgroup,character varying,50,200
public,tblPlots,ESD_Reaction,character varying,50,200
public,tblPlots,ESD_SoilMoistureRegime,character varying,50,200
public,tblPlots,ESD_CationExchangeActivityClass,character varying,50,200
public,tblPlots,ESD_Epipedon,character varying,50,200
public,tblPlots,ESD_Subsurface_features,character varying,250,1000
public,tblPlots,ESD_Depth_to_root_horizon,real,,
public,tblPlots,ESD_Type_root_horizon,character varying,50,200
public,tblPlots,ESD_Horizon_notes,character varying,250,1000
public,tblPlots,ESD_TrackingID,character varying,50,200
public,tblPlots,Unused21,text,,1073741824
public,tblPlots,Unused22,text,,1073741824
public,tblPlots,EcolSite_Assoc1,character varying,50,200
public,tblPlots,EcolSite_Assoc2,character varying,50,200
public,tblPlots,EcolSite_Assoc3,character varying,50,200
public,tblPlots,EcolSite_Similar1,character varying,50,200
public,tblPlots,EcolSite_Similar2,character varying,50,200
public,tblPlots,EcolSite_Similar3,character varying,50,200
public,tblPlots,EcolSite_Notes,character varying,255,1020
public,tblPlots,EcolSite_Lookup1,character varying,100,400
public,tblPlots,EcolSite_Lookup2,character varying,100,400
public,tblPlots,EcolSite_Lookup3,character varying,100,400
public,tblPlots,EcolSite_Text1,character varying,100,400
public,tblPlots,EcolSite_Text2,character varying,100,400
public,tblPlots,EcolSite_Text3,character varying,100,400
public,tblPlots,ESD_RecentWeatherPast12,character varying,10,40
public,tblPlots,ESD_ErosionPatternClass,character varying,5,20
public,tblPlots,Unused23,text,,1073741824
public,tblPlots,Unused24,text,,1073741824
public,tblPlots,Longitude,real,,
public,tblPlots,Latitude,real,,
public,tblPlots,CoordLabel1,character varying,20,80
public,tblPlots,CoordDistance1,real,,
public,tblPlots,Longitude1,real,,
public,tblPlots,Latitude1,real,,
public,tblPlots,Easting1,real,,
public,tblPlots,Northing1,numeric,,
public,tblPlots,CoordLabel2,character varying,20,80
public,tblPlots,CoordDistance2,real,,
public,tblPlots,Longitude2,real,,
public,tblPlots,Latitude2,real,,
public,tblPlots,Easting2,real,,
public,tblPlots,Northing2,numeric,,
public,tblPlots,CoordLabel3,character varying,20,80
public,tblPlots,CoordDistance3,real,,
public,tblPlots,Longitude3,real,,
public,tblPlots,Latitude3,real,,
public,tblPlots,Easting3,real,,
public,tblPlots,Northing3,numeric,,
public,tblPlots,PrimaryKey,text,,1073741824
public,tblPlots,DateLoadedInDB,timestamp without time zone,,
public,tblPlots,DBKey,text,,1073741824
public,tblPlots,ProjectKey,text,,1073741824
public,tblPlots,rid,integer,,
public,tblSites,SiteKey,character varying,20,80
public,tblSites,DateModified,timestamp without time zone,,
public,tblSites,SiteID,character varying,25,100
public,tblSites,SiteName,character varying,70,280
public,tblSites,Ownership,character varying,50,200
public,tblSites,ContactName,character varying,75,300
public,tblSites,MgtObject,character varying,255,1020
public,tblSites,MonObject,character varying,255,1020
public,tblSites,Notes,text,,1073741824
public,tblSites,uploaded,boolean,,
public,tblSites,DateLoadedInDB,timestamp without time zone,,
public,tblSites,DBKey,text,,1073741824
public,tblSites,rid,integer,,
public,tblSoilPitHorizons,SoilKey,character varying,20,80
public,tblSoilPitHorizons,HorizonKey,character varying,20,80
public,tblSoilPitHorizons,HorizonDepthUpper,character varying,50,200
public,tblSoilPitHorizons,DepthMeasure,character varying,5,20
public,tblSoilPitHorizons,Texture,character varying,150,600
public,tblSoilPitHorizons,RockFragments,real,,
public,tblSoilPitHorizons,Effer,character varying,50,200
public,tblSoilPitHorizons,HorizonColorDry,text,,1073741824
public,tblSoilPitHorizons,HorizonColorMoist,text,,1073741824
public,tblSoilPitHorizons,StructGrade,text,,1073741824
public,tblSoilPitHorizons,StructShape,text,,1073741824
public,tblSoilPitHorizons,unused,text,,1073741824
public,tblSoilPitHorizons,Nomenclature,text,,1073741824
public,tblSoilPitHorizons,HorizonDepthLower,character varying,50,200
public,tblSoilPitHorizons,ESD_Horizon,character varying,10,40
public,tblSoilPitHorizons,ESD_HorizonModifier,character varying,15,60
public,tblSoilPitHorizons,ESD_FragVolPct,character varying,50,200
public,tblSoilPitHorizons,ESD_FragmentType,character varying,255,1020
public,tblSoilPitHorizons,ESD_PetrocalcicRubble,boolean,,
public,tblSoilPitHorizons,ESD_Gypsic,boolean,,
public,tblSoilPitHorizons,ESD_PctClay,real,,
public,tblSoilPitHorizons,ESD_Hue,character varying,50,200
public,tblSoilPitHorizons,ESD_Value,character varying,50,200
public,tblSoilPitHorizons,ESD_Chroma,real,,
public,tblSoilPitHorizons,ESD_Color,character varying,5,20
public,tblSoilPitHorizons,ESD_Grade,character varying,50,200
public,tblSoilPitHorizons,ESD_Size,character varying,50,200
public,tblSoilPitHorizons,ESD_Structure,character varying,50,200
public,tblSoilPitHorizons,ESD_StructQual,character varying,25,100
public,tblSoilPitHorizons,ESD_Grade2,character varying,50,200
public,tblSoilPitHorizons,ESD_Size2,character varying,50,200
public,tblSoilPitHorizons,ESD_Structure2,character varying,50,200
public,tblSoilPitHorizons,ESD_RuptureResistance,character varying,50,200
public,tblSoilPitHorizons,ESD_ClayFilm,boolean,,
public,tblSoilPitHorizons,ESD_CarbonateStage,real,,
public,tblSoilPitHorizons,ESD_CaCO3EquivPct,real,,
public,tblSoilPitHorizons,ESD_EC,real,,
public,tblSoilPitHorizons,ESD_pH,real,,
public,tblSoilPitHorizons,ESD_GypsumPct,real,,
public,tblSoilPitHorizons,ESD_NAabsorptionRatio,real,,
public,tblSoilPitHorizons,ESD_Notes,character varying,255,1020
public,tblSoilPitHorizons,ESD_PSAPctSand,real,,
public,tblSoilPitHorizons,ESD_PSAPctSilt,real,,
public,tblSoilPitHorizons,ESD_PSAPctClay,real,,
public,tblSoilPitHorizons,ESD_GravelClassPctFine,real,,
public,tblSoilPitHorizons,ESD_GravelClassPctMed,real,,
public,tblSoilPitHorizons,ESD_GravelClassPctCoarse,real,,
public,tblSoilPitHorizons,ESD_GravelCarbonateCoatPct,real,,
public,tblSoilPitHorizons,ESD_FragmentRoundness,character varying,5,20
public,tblSoilPitHorizons,ESD_RootSize,character varying,5,20
public,tblSoilPitHorizons,ESD_RootQty,character varying,15,60
public,tblSoilPitHorizons,ESD_PoresSize,character varying,5,20
public,tblSoilPitHorizons,ESD_PoresQty,character varying,15,60
public,tblSoilPitHorizons,ESD_SandFractPctVeryFine,real,,
public,tblSoilPitHorizons,ESD_SandFractPctFine,real,,
public,tblSoilPitHorizons,ESD_SandFractPctMed,real,,
public,tblSoilPitHorizons,ESD_SandFractPctCoarse,real,,
public,tblSoilPitHorizons,ESD_SandFractPctVeryCoarse,real,,
public,tblSoilPitHorizons,ESD_FragVolPct2,character varying,50,200
public,tblSoilPitHorizons,ESD_FragmentType2,character varying,255,1020
public,tblSoilPitHorizons,ESD_FragVolPct3,character varying,50,200
public,tblSoilPitHorizons,ESD_FragmentType3,character varying,255,1020
public,tblSoilPitHorizons,ESD_PctSand,real,,
public,tblSoilPitHorizons,ESD_LabGravelPctFine,real,,
public,tblSoilPitHorizons,ESD_LabGravelPctMed,real,,
public,tblSoilPitHorizons,ESD_LabGravelPctCoarse,real,,
public,tblSoilPitHorizons,HorizonDepthUpperNum,real,,
public,tblSoilPitHorizons,PrimaryKey,text,,1073741824
public,tblSoilPitHorizons,DateLoadedInDB,timestamp without time zone,,
public,tblSoilPitHorizons,DBKey,text,,1073741824
public,tblSoilPitHorizons,rid,integer,,
public,tblSoilPits,PlotKey,character varying,20,80
public,tblSoilPits,SoilKey,character varying,20,80
public,tblSoilPits,Observer,character varying,255,1020
public,tblSoilPits,PitDesc,character varying,30,120
public,tblSoilPits,SoilDepthUpper,text,,1073741824
public,tblSoilPits,SoilDepthLower,character varying,50,200
public,tblSoilPits,SurfTexture,text,,1073741824
public,tblSoilPits,RockFragments,real,,
public,tblSoilPits,SurfEffer,text,,1073741824
public,tblSoilPits,ColorDry,text,,1073741824
public,tblSoilPits,ColorMoist,text,,1073741824
public,tblSoilPits,DepthMeasure,character varying,50,200
public,tblSoilPits,Northing,numeric,,
public,tblSoilPits,Easting,real,,
public,tblSoilPits,Elevation,real,,
public,tblSoilPits,ElevationType,real,,
public,tblSoilPits,Notes,character varying,255,1020
public,tblSoilPits,Latitude,real,,
public,tblSoilPits,Longitude,real,,
public,tblSoilPits,DateRecorded,timestamp without time zone,,
public,tblSoilPits,PrimaryKey,text,,1073741824
public,tblSoilPits,DateLoadedInDB,timestamp without time zone,,
public,tblSoilPits,DBKey,text,,1073741824
public,tblSoilPits,rid,integer,,
public,tblSoilStabDetail,RecKey,character varying,50,200
public,tblSoilStabDetail,BoxNum,real,,
public,tblSoilStabDetail,Line1,character varying,10,40
public,tblSoilStabDetail,Line2,character varying,10,40
public,tblSoilStabDetail,Line3,character varying,10,40
public,tblSoilStabDetail,Line4,character varying,10,40
public,tblSoilStabDetail,Line5,character varying,10,40
public,tblSoilStabDetail,Line6,character varying,10,40
public,tblSoilStabDetail,Pos1,character varying,5,20
public,tblSoilStabDetail,Pos2,character varying,5,20
public,tblSoilStabDetail,Pos3,character varying,5,20
public,tblSoilStabDetail,Pos4,character varying,5,20
public,tblSoilStabDetail,Pos5,character varying,5,20
public,tblSoilStabDetail,Pos6,character varying,5,20
public,tblSoilStabDetail,Pos7,character varying,5,20
public,tblSoilStabDetail,Pos8,character varying,5,20
public,tblSoilStabDetail,Pos9,character varying,5,20
public,tblSoilStabDetail,Pos10,character varying,5,20
public,tblSoilStabDetail,Pos11,character varying,5,20
public,tblSoilStabDetail,Pos12,character varying,5,20
public,tblSoilStabDetail,Pos13,character varying,5,20
public,tblSoilStabDetail,Pos14,character varying,5,20
public,tblSoilStabDetail,Pos15,character varying,5,20
public,tblSoilStabDetail,Pos16,character varying,5,20
public,tblSoilStabDetail,Pos17,character varying,5,20
public,tblSoilStabDetail,Pos18,character varying,5,20
public,tblSoilStabDetail,Veg1,character varying,5,20
public,tblSoilStabDetail,Veg2,character varying,5,20
public,tblSoilStabDetail,Veg3,character varying,5,20
public,tblSoilStabDetail,Veg4,character varying,5,20
public,tblSoilStabDetail,Veg5,character varying,5,20
public,tblSoilStabDetail,Veg6,character varying,5,20
public,tblSoilStabDetail,Veg7,character varying,5,20
public,tblSoilStabDetail,Veg8,character varying,5,20
public,tblSoilStabDetail,Veg9,character varying,5,20
public,tblSoilStabDetail,Veg10,character varying,5,20
public,tblSoilStabDetail,Veg11,character varying,5,20
public,tblSoilStabDetail,Veg12,character varying,5,20
public,tblSoilStabDetail,Veg13,character varying,5,20
public,tblSoilStabDetail,Veg14,character varying,5,20
public,tblSoilStabDetail,Veg15,character varying,5,20
public,tblSoilStabDetail,Veg16,character varying,5,20
public,tblSoilStabDetail,Veg17,character varying,5,20
public,tblSoilStabDetail,Veg18,character varying,5,20
public,tblSoilStabDetail,Rating1,character varying,1,4
public,tblSoilStabDetail,Rating2,character varying,1,4
public,tblSoilStabDetail,Rating3,character varying,1,4
public,tblSoilStabDetail,Rating4,character varying,1,4
public,tblSoilStabDetail,Rating5,character varying,1,4
public,tblSoilStabDetail,Rating6,character varying,1,4
public,tblSoilStabDetail,Rating7,character varying,1,4
public,tblSoilStabDetail,Rating8,character varying,1,4
public,tblSoilStabDetail,Rating9,character varying,1,4
public,tblSoilStabDetail,Rating10,character varying,1,4
public,tblSoilStabDetail,Rating11,character varying,1,4
public,tblSoilStabDetail,Rating12,character varying,1,4
public,tblSoilStabDetail,Rating13,character varying,1,4
public,tblSoilStabDetail,Rating14,character varying,1,4
public,tblSoilStabDetail,Rating15,character varying,1,4
public,tblSoilStabDetail,Rating16,character varying,1,4
public,tblSoilStabDetail,Rating17,character varying,1,4
public,tblSoilStabDetail,Rating18,character varying,1,4
public,tblSoilStabDetail,Hydro1,boolean,,
public,tblSoilStabDetail,Hydro2,boolean,,
public,tblSoilStabDetail,Hydro3,boolean,,
public,tblSoilStabDetail,Hydro4,boolean,,
public,tblSoilStabDetail,Hydro5,boolean,,
public,tblSoilStabDetail,Hydro6,boolean,,
public,tblSoilStabDetail,Hydro7,boolean,,
public,tblSoilStabDetail,Hydro8,boolean,,
public,tblSoilStabDetail,Hydro9,boolean,,
public,tblSoilStabDetail,Hydro10,boolean,,
public,tblSoilStabDetail,Hydro11,boolean,,
public,tblSoilStabDetail,Hydro12,boolean,,
public,tblSoilStabDetail,Hydro13,boolean,,
public,tblSoilStabDetail,Hydro14,boolean,,
public,tblSoilStabDetail,Hydro15,boolean,,
public,tblSoilStabDetail,Hydro16,boolean,,
public,tblSoilStabDetail,Hydro17,boolean,,
public,tblSoilStabDetail,Hydro18,boolean,,
public,tblSoilStabDetail,In1,character varying,5,20
public,tblSoilStabDetail,In2,character varying,5,20
public,tblSoilStabDetail,In3,character varying,5,20
public,tblSoilStabDetail,In4,character varying,5,20
public,tblSoilStabDetail,In5,character varying,5,20
public,tblSoilStabDetail,In6,character varying,5,20
public,tblSoilStabDetail,In7,character varying,5,20
public,tblSoilStabDetail,In8,character varying,5,20
public,tblSoilStabDetail,In9,character varying,5,20
public,tblSoilStabDetail,In10,character varying,5,20
public,tblSoilStabDetail,In11,character varying,5,20
public,tblSoilStabDetail,In12,character varying,5,20
public,tblSoilStabDetail,In13,character varying,5,20
public,tblSoilStabDetail,In14,character varying,5,20
public,tblSoilStabDetail,In15,character varying,5,20
public,tblSoilStabDetail,In16,character varying,5,20
public,tblSoilStabDetail,In17,character varying,5,20
public,tblSoilStabDetail,In18,character varying,5,20
public,tblSoilStabDetail,Dip1,character varying,5,20
public,tblSoilStabDetail,Dip2,character varying,5,20
public,tblSoilStabDetail,Dip3,character varying,5,20
public,tblSoilStabDetail,Dip4,character varying,5,20
public,tblSoilStabDetail,Dip5,character varying,5,20
public,tblSoilStabDetail,Dip6,character varying,5,20
public,tblSoilStabDetail,Dip7,character varying,5,20
public,tblSoilStabDetail,Dip8,character varying,5,20
public,tblSoilStabDetail,Dip9,character varying,5,20
public,tblSoilStabDetail,Dip10,character varying,5,20
public,tblSoilStabDetail,Dip11,character varying,5,20
public,tblSoilStabDetail,Dip12,character varying,5,20
public,tblSoilStabDetail,Dip13,character varying,5,20
public,tblSoilStabDetail,Dip14,character varying,5,20
public,tblSoilStabDetail,Dip15,character varying,5,20
public,tblSoilStabDetail,Dip16,character varying,5,20
public,tblSoilStabDetail,Dip17,character varying,5,20
public,tblSoilStabDetail,Dip18,character varying,5,20
public,tblSoilStabDetail,PrimaryKey,text,,1073741824
public,tblSoilStabDetail,DateLoadedInDB,timestamp without time zone,,
public,tblSoilStabDetail,DBKey,text,,1073741824
public,tblSoilStabDetail,rid,integer,,
public,tblSoilStabHeader,PlotKey,character varying,20,80
public,tblSoilStabHeader,RecKey,character varying,50,200
public,tblSoilStabHeader,DateModified,timestamp without time zone,,
public,tblSoilStabHeader,FormType,character varying,50,200
public,tblSoilStabHeader,FormDate,timestamp without time zone,,
public,tblSoilStabHeader,LineKey,character varying,20,80
public,tblSoilStabHeader,Observer,character varying,50,200
public,tblSoilStabHeader,Recorder,character varying,50,200
public,tblSoilStabHeader,DataEntry,character varying,50,200
public,tblSoilStabHeader,DataErrorChecking,character varying,50,200
public,tblSoilStabHeader,SoilStabSubSurface,real,,
public,tblSoilStabHeader,SoilStabTimeInterval,real,,
public,tblSoilStabHeader,SoilStabDataEntryLayout,real,,
public,tblSoilStabHeader,AllAvgSurf,real,,
public,tblSoilStabHeader,AllAvgSub,real,,
public,tblSoilStabHeader,ProAvgSurf,real,,
public,tblSoilStabHeader,ProAvgSub,real,,
public,tblSoilStabHeader,NCAvgSurf,real,,
public,tblSoilStabHeader,NCAvgSub,real,,
public,tblSoilStabHeader,NoVegAvgSurf,real,,
public,tblSoilStabHeader,NoVegAvgSub,real,,
public,tblSoilStabHeader,PctSurf6,real,,
public,tblSoilStabHeader,PctSub6,real,,
public,tblSoilStabHeader,Notes,text,,1073741824
public,tblSoilStabHeader,SoilStabLimitedVeg,boolean,,
public,tblSoilStabHeader,PrimaryKey,text,,1073741824
public,tblSoilStabHeader,DateLoadedInDB,timestamp without time zone,,
public,tblSoilStabHeader,DBKey,text,,1073741824
public,tblSoilStabHeader,plotVisitKey,text,,1073741824
public,tblSoilStabHeader,rid,integer,,
public,tblSpecies,SpeciesCode,character varying,255,1020
public,tblSpecies,ScientificName,character varying,255,1020
public,tblSpecies,CommonName,character varying,255,1020
public,tblSpecies,Family,character varying,255,1020
public,tblSpecies,SortSeq,integer,,
public,tblSpecies,synonymOf,character varying,255,1020
public,tblSpecies,GrowthHabitCode,character varying,20,80
public,tblSpecies,Duration,character varying,20,80
public,tblSpecies,Stabilizing,boolean,,
public,tblSpecies,Invasive,boolean,,
public,tblSpecies,Group,character varying,30,120
public,tblSpecies,DateLoadedInDB,timestamp without time zone,,
public,tblSpecies,DBKey,text,,1073741824
public,tblSpecies,rid,integer,,
public,tblSpeciesGeneric,SpeciesCode,character varying,255,1020
public,tblSpeciesGeneric,ScientificName,character varying,255,1020
public,tblSpeciesGeneric,CommonName,character varying,255,1020
public,tblSpeciesGeneric,Family,character varying,255,1020
public,tblSpeciesGeneric,SortSeq,integer,,
public,tblSpeciesGeneric,synonymOf,character varying,255,1020
public,tblSpeciesGeneric,GrowthHabitCode,character varying,255,1020
public,tblSpeciesGeneric,Duration,character varying,255,1020
public,tblSpeciesGeneric,Stabilizing,boolean,,
public,tblSpeciesGeneric,Group,character varying,255,1020
public,tblSpeciesGeneric,DateModified,timestamp without time zone,,
public,tblSpeciesGeneric,DateFound,timestamp without time zone,,
public,tblSpeciesGeneric,PlotFirstFound,character varying,255,1020
public,tblSpeciesGeneric,PotentialGenus,character varying,255,1020
public,tblSpeciesGeneric,PotenialSpecies,character varying,255,1020
public,tblSpeciesGeneric,PotentialSubspecies,character varying,255,1020
public,tblSpeciesGeneric,Comments,character varying,255,1020
public,tblSpeciesGeneric,PhotosTaken,boolean,,
public,tblSpeciesGeneric,PhotoNumbers,character varying,255,1020
public,tblSpeciesGeneric,SpecimenCollected,boolean,,
public,tblSpeciesGeneric,IdentifiedTo,character varying,255,1020
public,tblSpeciesGeneric,FinalCode,character varying,255,1020
public,tblSpeciesGeneric,ChangedInDIMA,boolean,,
public,tblSpeciesGeneric,petalsNumber,integer,,
public,tblSpeciesGeneric,petalsColor,character varying,255,1020
public,tblSpeciesGeneric,petalsSize,character varying,255,1020
public,tblSpeciesGeneric,sepalsNumber,integer,,
public,tblSpeciesGeneric,sepalsColor,character varying,255,1020
public,tblSpeciesGeneric,sepalsSize,character varying,255,1020
public,tblSpeciesGeneric,stamensNumber,integer,,
public,tblSpeciesGeneric,stamensColor,character varying,255,1020
public,tblSpeciesGeneric,stamensSize,character varying,255,1020
public,tblSpeciesGeneric,glumesPresent,boolean,,
public,tblSpeciesGeneric,ligulesPresent,boolean,,
public,tblSpeciesGeneric,DateLoadedInDB,timestamp without time zone,,
public,tblSpeciesGeneric,DBKey,text,,1073741824
public,tblSpeciesGeneric,rid,integer,,
public,tblSpecRichDetail,RecKey,character varying,50,200
public,tblSpecRichDetail,subPlotID,integer,,
public,tblSpecRichDetail,subPlotDesc,character varying,15,60
public,tblSpecRichDetail,SpeciesCount,integer,,
public,tblSpecRichDetail,SpeciesList,text,,1073741824
public,tblSpecRichDetail,PrimaryKey,text,,1073741824
public,tblSpecRichDetail,DateLoadedInDB,timestamp without time zone,,
public,tblSpecRichDetail,DBKey,text,,1073741824
